low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day
0.04,0.96,300,0.66,1.0,0.41600000000000004,20.0,17.0,12.0,2.0,1.0012121212121212,9790,0,28.0,20151108.0,136690,230.0,0.3,19320,6.0,3740,0.1,430,0.75,4.0,5.0,17.0,5.0,17.0,0.0,2.0,2.0,2.0,3.0,2750,4.0,0.0,0,0,0.0,0,925.0,83.0,681.0,76.0,12.0,5.0,6.0,15.0,4.0,7.0,13.0,671.0,76.0,16.0,16.0,0.0,7.0,3.0,4.0,1.0,1.0,7.0,44.0,0.0,1.0,0.0,277.0,2600.0,73.0,4.0,4.0,4000.0,2250.0,8100.0,78.0,3.0,3.0,12000.0,7133.0,11.0,16.0
0.04,0.96,0,0.9,0.79,0.341,17.0,20.0,16.0,4.0,1.0012121212121212,2000,0,19.0,20160308.0,91080,144.0,0.55,7230,8.0,4470,0.4,730,0.6,1.0,13.0,13.0,13.0,13.0,0.0,7.0,7.0,7.0,0.0,850,7.0,0.0,1330,19300,0.0,1,804.0,83.0,528.0,79.0,9.0,4.0,2.0,14.0,6.0,13.0,13.0,482.0,75.0,30.0,22.0,3.0,13.0,6.0,7.0,0.0,2.0,12.0,36.0,25.0,1.0,2.0,354.0,2600.0,74.0,7.0,8.0,3900.0,2128.0,5100.0,78.0,6.0,7.0,19200.0,5033.0,0.0,62.0
0.07,0.93,100,2.09,1.0,0.35,31.0,29.0,19.0,1.0,1.0012121212121212,6860,0,20.0,20160711.0,79430,162.0,0.8,13880,7.0,2690,1.0,550,0.7,1.0,0.0,23.0,0.0,23.0,0.0,0.0,9.0,9.0,0.0,360,10.0,0.0,0,1340,0.0,1,679.0,96.0,536.0,75.0,8.0,4.0,4.0,9.0,4.0,4.0,6.0,499.0,68.0,33.0,31.0,5.0,6.0,1.0,5.0,0.0,0.0,11.0,36.0,18.0,0.0,0.0,331.0,1700.0,67.0,5.0,6.0,2300.0,1240.0,4800.0,75.0,1.0,1.0,4800.0,4800.0,10.0,136.0
0.0,1.0,1000,2.05,0.79,0.455,20.0,20.0,12.0,1.0,1.0012121212121212,20350,0,27.0,20150514.0,229310,208.0,0.3,40550,7.0,1760,0.05,1190,0.5,1.0,8.0,8.0,8.0,8.0,0.0,2.0,7.0,7.0,24.0,1510,6.0,0.0,700,32970,0.0,0,1103.0,84.0,492.0,72.0,28.0,19.0,6.0,36.0,12.0,24.0,33.0,481.0,75.0,79.0,64.0,3.0,21.0,8.0,13.0,3.0,11.0,40.0,82.0,42.0,7.0,7.0,352.0,2400.0,71.0,13.0,15.0,4300.0,2030.0,7800.0,79.0,8.0,9.0,13800.0,9412.0,19.0,8.0
0.01,0.85,0,2.22,0.91,0.391,19.0,28.0,12.0,3.0,1.0012121212121212,11980,0,41.0,20140601.0,264470,241.0,0.3,29990,8.0,1970,0.3,1250,0.5,1.0,16.0,16.0,16.0,16.0,0.0,0.0,3.0,3.0,1700032.0,2290,6.0,0.0,0,14900,0.0,0,1450.0,82.0,513.0,74.0,19.0,9.0,8.0,26.0,7.0,11.0,19.0,485.0,73.0,47.0,45.0,1.0,17.0,7.0,10.0,0.0,2.0,18.0,64.0,6.0,1.0,1.0,350.0,1800.0,69.0,10.0,12.0,3200.0,1220.0,13300.0,78.0,7.0,8.0,19200.0,8457.0,2.0,57.0
0.0,1.0,0,2.52,0.36,0.1,10.0,27.0,55.0,3.0,1.0012121212121212,9860,0,9.0,20150806.0,10140,20.0,1.0,0,3.0,600,1.0,920,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0,0,0.0,0,1019.0,278.0,518.0,75.0,9.0,4.0,2.0,10.0,4.0,7.0,8.0,473.0,77.0,25.0,1.0,6.0,7.0,2.0,5.0,1.0,11.0,11.0,1.0,78.0,0.0,1.0,356.0,1200.0,75.0,5.0,5.0,1900.0,1120.0,13500.0,85.0,2.0,2.0,17400.0,14100.0,23.0,12.0
0.02,0.98,2000,0.61,0.75,0.225,16.0,31.0,19.0,4.0,1.0,10470,0,33.0,20140716.0,100550,173.0,0.7,15110,5.0,1740,0.65,1130,0.4,1.0,15.0,31.0,15.0,31.0,0.0,0.0,1.0,1.0,0.0,500,4.0,0.0,0,14290,0.0,0,1405.0,83.0,645.0,77.0,14.0,6.0,5.0,20.0,5.0,7.0,20.0,613.0,78.0,15.0,15.0,0.0,6.0,3.0,3.0,0.0,1.0,5.0,19.0,0.0,0.0,0.0,321.0,3300.0,74.0,3.0,3.0,4100.0,2300.0,13100.0,83.0,3.0,3.0,15600.0,9000.0,23.0,84.0
0.0,0.6,0,3.11,0.55,0.27699999999999997,16.0,32.0,21.0,3.0,1.0012121212121212,20200,0,22.0,20141130.0,228790,117.0,0.3,37990,7.0,13030,0.4,2240,0.5144341801385675,3.0,9.0,16.0,9.0,16.0,0.0,1.0,4.0,4.0,767020.0,3090,5.0,0.0,3090,35330,0.0,0,1268.0,86.0,530.0,74.0,16.0,8.0,5.0,24.0,9.0,14.0,21.0,492.0,77.0,32.0,24.0,2.0,12.0,7.0,5.0,0.0,0.0,11.0,58.0,19.0,0.0,0.0,348.0,3100.0,72.0,5.0,5.0,6600.0,2800.0,18800.0,81.0,7.0,8.0,51600.0,19714.0,17.0,102.0
0.01,0.86,1000,2.0,0.85,0.27699999999999997,23.0,17.0,13.0,4.0,1.0,16060,0,35.0,20141027.0,320410,201.0,0.2,58180,8.0,1030,0.05,1520,0.45,1.0,5.0,17.0,5.0,17.0,0.0,2.0,2.0,2.0,238.0,2700,5.0,0.0,330,25080,0.0,0,1302.0,82.0,648.0,81.0,11.0,7.0,4.0,18.0,0.0,10.0,16.0,639.0,78.0,6.0,6.0,0.0,4.0,3.0,1.0,0.0,2.0,4.0,12.0,1.0,0.0,0.0,335.0,500.0,70.0,1.0,1.0,500.0,500.0,10900.0,80.0,3.0,3.0,18600.0,10800.0,47.0,53.0
0.02,0.98,500,2.83,0.95,0.15,16.0,30.0,24.0,3.0,1.0012121212121212,770,0,18.0,20160804.0,65640,70.0,0.7,8690,6.0,2210,0.65,1190,0.5,1.0,12.0,28.0,12.0,28.0,0.0,0.0,4.0,4.0,1004449.0,500,4.0,0.0,0,8640,0.0,0,655.0,82.0,647.0,66.0,8.0,3.0,5.0,9.0,1.0,4.0,7.0,614.0,76.0,18.0,18.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,23.0,0.0,0.0,0.0,353.0,2500.0,75.0,4.0,4.0,3600.0,1600.0,4400.0,78.0,3.0,3.0,7200.0,5200.0,4.0,93.0
0.02,0.98,10000,3.65,0.48,0.245,17.0,17.0,16.0,4.0,1.0,9210,0,15.0,20150811.0,50040,90.0,0.45,18340,8.0,240,0.15,940,0.65,3.0,9.0,16.0,10.0,16.0,0.0,3.0,3.0,3.0,0.0,800,4.0,0.0,0,2200,0.0,1,1014.0,87.0,549.0,79.0,4.0,1.0,2.0,4.0,0.0,0.0,2.0,473.0,78.0,13.0,10.0,1.0,11.0,4.0,7.0,0.0,1.0,8.0,15.0,5.0,0.0,0.0,323.0,1200.0,78.0,7.0,7.0,1800.0,1142.0,5300.0,81.0,4.0,5.0,10800.0,6450.0,156.0,74.0
0.02,0.98,0,1.43,0.84,0.38299999999999995,16.0,23.0,23.0,3.0,1.0012121212121212,17460,0,26.0,20150815.0,182440,180.0,0.3,28150,7.0,1640,0.05,900,0.6,1.0,5.0,20.0,5.0,20.0,0.0,1.0,2.0,3.0,56.0,2020,8.0,0.0,480,7800,0.0,0,1010.0,83.0,653.0,78.0,18.0,8.0,6.0,23.0,8.0,17.0,19.0,636.0,76.0,53.0,47.0,0.0,17.0,5.0,12.0,3.0,7.0,24.0,72.0,28.0,4.0,0.0,354.0,2100.0,75.0,12.0,13.0,4300.0,1800.0,5300.0,80.0,5.0,6.0,13200.0,7320.0,7.0,-2.0
0.01,0.89,1000,2.84,0.67,0.275,18.0,35.0,23.0,3.0,1.0012121212121212,43060,0,41.0,20130226.0,385030,195.0,0.05,230700,8.0,16700,0.05,1460,0.45,1.0,5.0,22.0,5.0,22.0,4.0,2.0,4.0,4.0,34.0,12000,7.0,0.0,900,1740,0.0,0,1910.0,82.0,632.0,81.0,6.0,4.0,2.0,7.0,1.0,5.0,7.0,618.0,77.0,11.0,11.0,0.0,4.0,3.0,1.0,0.0,1.0,3.0,28.0,0.0,0.0,0.0,324.0,3100.0,72.0,1.0,1.0,3100.0,3100.0,52300.0,78.0,3.0,3.0,57600.0,35000.0,0.0,73.0
0.0,0.9,0,0.96,0.81,0.486,20.0,20.0,9.0,3.0,1.0012121212121212,3840,0,25.0,20150802.0,296490,195.0,0.4,57170,7.0,13490,0.15,1700,0.4,1.0,14.0,15.0,14.0,15.0,0.0,1.0,3.0,3.0,0.0,2560,4.0,0.0,280,30030,0.0,1,1023.0,82.0,549.0,77.0,22.0,11.0,6.0,29.0,11.0,21.0,26.0,495.0,76.0,58.0,56.0,3.0,22.0,10.0,12.0,2.0,6.0,24.0,61.0,9.0,0.0,4.0,334.0,2700.0,72.0,12.0,12.0,4700.0,1900.0,10900.0,81.0,10.0,11.0,26400.0,8880.0,6.0,1.0
0.0,1.0,500,1.06,0.76,0.358,17.0,25.0,43.0,3.0,1.0012121212121212,14960,0,13.0,20161024.0,191440,130.0,0.55,9740,7.0,3360,0.65,1080,0.5,1.0,2.0,15.0,2.0,15.0,0.0,2.0,4.0,4.0,0.0,1390,8.0,0.0,0,15230,0.0,0,574.0,82.0,553.0,72.0,16.0,7.0,5.0,18.0,3.0,4.0,9.0,512.0,77.0,28.0,20.0,4.0,13.0,7.0,6.0,1.0,2.0,6.0,30.0,68.0,1.0,0.0,321.0,1900.0,78.0,6.0,6.0,2800.0,1933.0,3800.0,77.0,7.0,7.0,9300.0,4857.0,17.0,26.0
0.02,0.9,500,0.65,0.87,0.23600000000000002,19.0,35.0,18.0,3.0,1.0012121212121212,4840,0,13.0,20161224.0,83760,88.0,0.75,890,7.0,1150,0.4,1160,0.5,1.0,7.0,35.0,7.0,35.0,0.0,0.0,3.0,6.0,0.0,280,6.0,0.0,0,9150,0.0,0,513.0,89.0,543.0,78.0,2.0,0.0,1.0,3.0,2.0,3.0,3.0,511.0,74.0,25.0,20.0,1.0,10.0,3.0,7.0,0.0,1.0,1.0,25.0,7.0,0.0,0.0,360.0,2100.0,72.0,7.0,7.0,2800.0,2014.0,13300.0,78.0,3.0,3.0,21600.0,11933.0,24.0,68.0
0.01,0.99,5000,3.8,0.81,0.15,8.0,32.0,30.0,3.0,1.0,12510,0,17.0,20160607.0,34600,76.0,0.45,8160,6.0,400,0.3,760,0.6,3.0,10.0,32.0,16.0,32.0,1.0,1.0,3.0,3.0,154875.0,1770,3.0,0.0,680,680,0.0,0,713.0,91.0,610.0,80.0,4.0,4.0,0.0,4.0,2.0,2.0,3.0,585.0,75.0,5.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,190.0,800.0,75.0,2.0,2.0,1100.0,850.0,7200.0,78.0,1.0,1.0,7200.0,7200.0,4.0,170.0
0.02,0.98,5700,1.72,0.98,0.375,16.0,31.0,30.0,4.0,1.0,14100,0,46.0,20140426.0,135570,265.0,0.45,25990,6.0,4740,0.1,950,0.45,1.0,5.0,12.0,6.0,12.0,0.0,0.0,4.0,4.0,0.0,990,8.0,0.0,1090,14520,0.0,0,1486.0,85.0,640.0,81.0,10.0,6.0,2.0,12.0,1.0,3.0,5.0,616.0,76.0,38.0,35.0,0.0,13.0,6.0,7.0,0.0,1.0,14.0,48.0,4.0,0.0,0.0,360.0,2100.0,73.0,7.0,8.0,5000.0,1971.0,8800.0,77.0,6.0,7.0,13200.0,7650.0,25.0,81.0
0.01,0.99,1200,1.41,0.6,0.221,15.0,23.0,16.0,3.0,1.0,14710,0,12.0,20160702.0,79220,79.0,0.5,17430,8.0,2380,0.3,1080,0.5,3.0,5.0,23.0,5.0,23.0,0.0,8.0,8.0,8.0,0.0,1080,5.0,0.0,0,14470,0.0,1,688.0,86.0,553.0,77.0,11.0,4.0,6.0,14.0,0.0,2.0,9.0,457.0,82.0,21.0,17.0,3.0,8.0,4.0,4.0,1.0,4.0,6.0,21.0,20.0,0.0,1.0,349.0,1600.0,80.0,4.0,6.0,2100.0,1525.0,16200.0,82.0,4.0,4.0,21000.0,10525.0,50.0,18.0
0.01,0.69,2000,0.33,0.96,0.605,24.0,18.0,9.0,2.0,1.0012121212121212,45440,0,22.0,20160401.0,406210,248.0,0.3,36200,8.0,53150,0.05,1200,0.5,1.0,11.0,12.0,11.0,12.0,0.0,0.0,6.0,6.0,25.0,1660,10.0,0.0,1650,23090,0.0,0,780.0,82.0,510.0,74.0,19.0,8.0,8.0,24.0,7.0,13.0,15.0,459.0,75.0,64.0,42.0,6.0,21.0,6.0,15.0,6.0,8.0,36.0,50.0,49.0,0.0,10.0,348.0,1800.0,72.0,15.0,15.0,2500.0,1526.0,7100.0,79.0,6.0,8.0,22800.0,8300.0,13.0,1.0
0.01,0.99,100,0.29,1.0,0.14,10.0,34.0,28.0,2.0,1.0012121212121212,8810,0,9.0,20170610.0,17710,38.0,1.0,2860,5.0,2080,1.0,840,0.6,3.0,0.0,34.0,0.0,34.0,0.0,1.0,2.0,2.0,0.0,0,3.0,0.0,0,6800,0.0,0,345.0,86.0,640.0,74.0,4.0,1.0,0.0,4.0,2.0,3.0,3.0,612.0,77.0,4.0,4.0,0.0,3.0,0.0,3.0,1.0,2.0,4.0,5.0,0.0,1.0,0.0,168.0,1000.0,77.0,3.0,4.0,1600.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0
0.0,0.91,0,0.74,0.92,0.292,14.0,22.0,13.0,1.0,1.0012121212121212,10840,0,11.0,20170120.0,259010,89.0,1.0,0,4.0,6060,1.0,1900,0.4,1.0,0.0,10.0,0.0,10.0,0.0,4.0,9.0,9.0,0.0,0,3.0,0.0,0,14900,0.0,1,486.0,166.0,540.0,80.0,14.0,5.0,4.0,28.0,8.0,10.0,19.0,476.0,77.0,39.0,24.0,3.0,15.0,6.0,9.0,1.0,8.0,23.0,41.0,53.0,2.0,3.0,350.0,3400.0,76.0,9.0,10.0,6000.0,2600.0,7100.0,77.0,6.0,7.0,16800.0,7266.0,13.0,21.0
0.01,0.99,0,0.86,1.0,0.14400000000000002,11.0,20.0,31.0,1.0,1.0012121212121212,7420,0,9.0,20170628.0,27060,39.0,1.0,6260,5.0,2660,1.0,1000,0.55,3.0,0.0,20.0,0.0,20.0,0.0,2.0,5.0,5.0,0.0,0,4.0,0.0,0,6160,0.0,0,327.0,94.0,541.0,68.0,8.0,2.0,3.0,10.0,2.0,5.0,7.0,509.0,75.0,15.0,12.0,1.0,6.0,5.0,1.0,0.0,4.0,7.0,16.0,14.0,0.0,0.0,284.0,1100.0,54.0,1.0,1.0,1100.0,1100.0,3500.0,83.0,5.0,5.0,8400.0,5520.0,23.0,52.0
0.01,0.99,2000,0.45,0.72,0.575,28.0,16.0,15.0,3.0,1.0,15710,0,26.0,20150318.0,423320,235.0,0.15,72640,8.0,11210,0.05,910,0.55,3.0,7.0,9.0,7.0,9.0,4.0,5.0,21.0,21.0,81.0,3660,12.0,0.0,2010,26580,0.0,0,1160.0,82.0,540.0,77.0,38.0,15.0,7.0,42.0,20.0,26.0,28.0,482.0,75.0,98.0,77.0,15.0,40.0,13.0,27.0,0.0,1.0,43.0,92.0,87.0,1.0,1.0,357.0,1900.0,74.0,27.0,27.0,3700.0,1603.0,7200.0,79.0,13.0,14.0,14400.0,6323.0,5.0,74.0
0.0,0.65,0,0.7,0.94,0.125,18.0,31.0,29.0,2.0,1.0012121212121212,16850,0,15.0,20161106.0,85420,52.0,0.8,10640,9.0,1860,1.0,2080,0.4,1.0,0.0,31.0,0.0,31.0,0.6492961224993825,1.0,1.0,2.0,0.0,380,1.0,0.0,0,6240,0.0,0,561.0,90.0,627.0,75.0,5.0,1.0,2.0,8.0,5.0,7.0,7.0,593.0,77.0,9.0,9.0,0.0,4.0,1.0,3.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,291.0,3000.0,77.0,3.0,3.0,3700.0,2133.0,4800.0,75.0,1.0,1.0,4800.0,4800.0,8.0,140.0
0.03,0.52,3000,0.53,0.93,0.461,20.0,19.0,20.0,3.0,1.0,13200,0,26.0,20151102.0,377700,228.0,0.15,48380,8.0,740,0.05,1200,0.5,1.0,7.0,19.0,7.0,19.0,0.0,2.0,2.0,2.0,143.0,5350,7.0,0.0,0,20570,0.0,0,931.0,87.0,553.0,75.0,6.0,3.0,3.0,7.0,0.0,3.0,6.0,516.0,72.0,26.0,26.0,3.0,9.0,4.0,5.0,1.0,5.0,15.0,51.0,0.0,1.0,0.0,293.0,3100.0,68.0,5.0,5.0,7200.0,3380.0,13700.0,76.0,4.0,4.0,16800.0,9825.0,49.0,19.0
0.01,0.97,4600,0.95,0.78,0.616,25.0,10.0,8.0,4.0,1.0012121212121212,12940,0,32.0,20141024.0,437930,313.0,0.3,58880,6.0,10260,0.05,1110,0.35,1.0,8.0,8.0,8.0,8.0,0.0,3.0,9.0,9.0,3.0,2140,6.0,0.0,690,30680,0.0,0,1305.0,87.0,515.0,75.0,18.0,11.0,7.0,22.0,1.0,6.0,14.0,472.0,75.0,76.0,60.0,6.0,25.0,8.0,17.0,0.0,0.0,33.0,72.0,60.0,0.0,0.0,346.0,2200.0,74.0,17.0,18.0,6900.0,2182.0,8000.0,78.0,8.0,8.0,18000.0,7175.0,24.0,113.0
0.02,0.78,0,1.33,0.88,0.35,17.0,77.0,23.0,3.0,1.0012121212121212,9050,0,30.0,20150503.0,252300,182.0,0.6,46820,8.0,1470,0.05,970,0.55,1.0,0.0,26.0,0.0,26.0,0.0,3.0,8.0,8.0,0.0,1120,15.0,0.0,120,64720,0.0,1,1114.0,82.0,535.0,74.0,17.0,8.0,7.0,21.0,1.0,2.0,11.0,451.0,76.0,63.0,39.0,14.0,20.0,7.0,13.0,2.0,10.0,34.0,45.0,91.0,0.0,8.0,335.0,1700.0,75.0,13.0,15.0,3900.0,1753.0,15100.0,79.0,7.0,9.0,23400.0,10514.0,9.0,20.0
0.01,0.98,500,0.18,0.68,0.73,27.0,10.0,7.0,2.0,1.0012121212121212,191570,0,27.0,20141130.0,406640,353.0,0.3,61780,7.0,30120,0.05,1030,0.5,3.0,8.0,10.0,8.0,10.0,0.0,4.0,10.0,10.0,130.0,2020,8.0,0.0,950,17210,0.0,1,1268.0,84.0,501.0,75.0,31.0,13.0,13.0,44.0,9.0,15.0,19.0,448.0,76.0,78.0,53.0,20.0,28.0,10.0,18.0,0.0,1.0,32.0,78.0,116.0,0.0,8.0,360.0,1800.0,75.0,18.0,19.0,3400.0,1755.0,9300.0,77.0,10.0,10.0,24000.0,10040.0,5.0,73.0
0.0,1.0,0,2.71,0.45,0.38799999999999996,17.0,25.0,19.0,2.0,1.0012121212121212,15310,0,25.0,20130730.0,187020,161.0,0.25,21600,8.0,470,0.3,1280,0.5,1.0,19.0,19.0,19.0,19.0,1.0,0.0,2.0,3.0,0.0,4890,9.0,0.0,0,12780,0.0,0,1756.0,82.0,545.0,75.0,29.0,18.0,4.0,38.0,12.0,27.0,31.0,488.0,75.0,62.0,59.0,2.0,25.0,8.0,17.0,2.0,6.0,13.0,70.0,12.0,2.0,2.0,345.0,2200.0,75.0,17.0,18.0,4500.0,1952.0,4700.0,78.0,8.0,10.0,8400.0,3987.0,7.0,26.0
0.02,0.98,0,2.19,0.65,0.575,17.0,15.0,9.0,3.0,1.0012121212121212,10170,0,24.0,20150226.0,359780,269.0,0.4,46920,7.0,10090,0.1,1130,0.5,1.0,12.0,12.0,12.0,12.0,0.0,1.0,5.0,5.0,1063468.0,1230,9.0,0.0,0,24350,0.0,0,1180.0,83.0,594.0,77.0,34.0,17.0,11.0,46.0,11.0,26.0,34.0,576.0,76.0,80.0,79.0,6.0,23.0,9.0,14.0,1.0,8.0,38.0,98.0,7.0,3.0,1.0,359.0,2100.0,73.0,14.0,14.0,4300.0,1457.0,7400.0,80.0,9.0,10.0,14400.0,7800.0,1.0,20.0
0.01,0.99,0,0.63,1.0,0.36,14.0,42.0,28.0,1.0,1.0012121212121212,2950,0,11.0,20170407.0,106110,119.0,0.45,21360,7.0,10110,0.2,1390,0.45,1.0,11.0,16.0,11.0,16.0,1.0,2.0,3.0,3.0,691728.0,1170,3.0,0.0,0,19930,0.0,0,409.0,83.0,539.0,77.0,16.0,6.0,6.0,24.0,11.0,13.0,18.0,481.0,77.0,33.0,27.0,2.0,15.0,5.0,10.0,0.0,3.0,15.0,42.0,22.0,0.0,0.0,360.0,2000.0,74.0,10.0,10.0,4100.0,1610.0,11300.0,80.0,5.0,5.0,13800.0,10680.0,10.0,64.0
0.06,0.88,0,0.35,0.97,0.34700000000000003,15.0,18.0,18.0,2.0,1.0012121212121212,7520,0,32.0,20150611.0,134480,228.0,0.3,32570,9.0,940,0.05,690,0.65,1.0,6.0,12.0,6.0,12.0,0.0,4.0,4.0,4.0,166067.0,2090,4.0,0.0,2040,3420,0.0,0,1075.0,83.0,547.0,79.0,14.0,10.0,4.0,19.0,6.0,12.0,17.0,510.0,75.0,30.0,28.0,2.0,12.0,4.0,8.0,0.0,0.0,11.0,43.0,12.0,1.0,0.0,317.0,1800.0,75.0,8.0,8.0,6200.0,2037.0,9900.0,76.0,4.0,4.0,15600.0,7600.0,18.0,107.0
0.01,0.93,1000,0.53,1.0,0.586,20.0,18.0,17.0,2.0,1.0,29450,0,16.0,20161123.0,460180,224.0,0.15,92830,7.0,11650,0.05,1240,0.5,1.0,8.0,9.0,8.0,9.0,1.0,1.0,5.0,7.0,127.0,5940,9.0,0.0,1680,50170,0.0,0,544.0,82.0,587.0,79.0,25.0,12.0,9.0,41.0,10.0,22.0,31.0,552.0,77.0,79.0,75.0,1.0,25.0,12.0,13.0,2.0,7.0,28.0,104.0,18.0,6.0,0.0,359.0,2300.0,75.0,13.0,15.0,2800.0,2061.0,6100.0,80.0,12.0,14.0,22800.0,6350.0,4.0,4.0
0.11,0.74,100,0.26,1.0,0.34700000000000003,18.0,26.0,19.0,3.0,1.0012121212121212,6040,0,15.0,20161215.0,65620,133.0,0.3,20250,7.0,820,0.2,260,0.8,3.0,4.0,26.0,4.0,26.0,0.0,1.0,3.0,12.0,0.0,5010,5.0,0.0,0,9440,0.0,0,522.0,95.0,651.0,75.0,9.0,1.0,4.0,13.0,5.0,8.0,10.0,621.0,75.0,9.0,8.0,0.0,6.0,4.0,2.0,0.0,1.0,5.0,12.0,3.0,0.0,0.0,308.0,1100.0,65.0,2.0,2.0,1100.0,1050.0,6200.0,83.0,4.0,4.0,7800.0,4750.0,18.0,55.0
0.02,0.87,3000,0.07,0.98,0.7829999999999999,20.0,6.0,6.0,3.0,1.0012121212121212,109360,0,44.0,20140620.0,1267280,467.0,0.05,279950,8.0,57440,0.05,770,0.6,1.0,3.0,6.0,3.0,6.0,4.0,2.0,10.0,10.0,10.0,10750,42.0,0.0,0,32490,0.0,0,1431.0,85.0,524.0,77.0,9.0,5.0,3.0,9.0,2.0,3.0,7.0,481.0,75.0,67.0,55.0,7.0,25.0,8.0,17.0,0.0,0.0,30.0,70.0,33.0,0.0,1.0,354.0,2800.0,73.0,17.0,17.0,5500.0,2494.0,10400.0,79.0,8.0,8.0,19200.0,8750.0,9.0,110.0
0.01,0.94,1500,0.64,1.0,0.475,19.0,17.0,10.0,3.0,1.0012121212121212,13430,0,13.0,20170215.0,338510,174.0,0.2,64840,7.0,5460,0.1,1250,0.5,1.0,5.0,10.0,5.0,10.0,1.0,4.0,10.0,10.0,794632.0,5850,6.0,0.0,1200,40680,0.0,1,460.0,86.0,535.0,77.0,10.0,5.0,4.0,13.0,0.0,2.0,5.0,505.0,74.0,79.0,63.0,4.0,27.0,9.0,18.0,2.0,4.0,31.0,94.0,65.0,3.0,4.0,355.0,2000.0,73.0,18.0,19.0,3000.0,1783.0,9000.0,79.0,9.0,10.0,16800.0,7377.0,41.0,22.0
0.01,0.99,1700,0.65,0.75,0.23800000000000002,14.0,28.0,17.0,2.0,1.0012121212121212,9410,0,21.0,20151105.0,76220,102.0,0.4,20150,7.0,990,0.15,850,0.55,1.0,6.0,12.0,6.0,12.0,0.0,2.0,4.0,4.0,488670.0,930,4.0,0.0,910,14120,0.0,0,928.0,83.0,543.0,70.0,8.0,5.0,2.0,8.0,1.0,3.0,6.0,504.0,75.0,31.0,25.0,4.0,11.0,4.0,7.0,0.0,1.0,9.0,30.0,17.0,1.0,0.0,343.0,1900.0,75.0,7.0,8.0,3000.0,1614.0,8000.0,79.0,4.0,4.0,12000.0,7650.0,11.0,87.0
0.01,0.96,0,1.29,0.38,0.419,18.0,29.0,27.0,1.0,1.0,34080,0,18.0,20140418.0,411230,166.0,0.05,168730,8.0,1920,0.05,1600,0.4,1.0,6.0,11.0,6.0,11.0,2.0,2.0,3.0,3.0,1.0,9100,7.0,0.0,3780,44790,0.0,1,1494.0,83.0,656.0,79.0,16.0,8.0,5.0,19.0,1.0,8.0,15.0,636.0,72.0,36.0,33.0,0.0,14.0,3.0,11.0,3.0,7.0,26.0,43.0,7.0,7.0,2.0,285.0,2900.0,71.0,11.0,14.0,5700.0,2227.0,5800.0,83.0,3.0,3.0,7800.0,5533.0,20.0,1.0
0.01,0.99,1300,0.54,1.0,0.18,14.0,30.0,26.0,2.0,1.0012121212121212,5710,0,14.0,20160531.0,65420,81.0,0.5,9800,5.0,1090,0.4,1000,0.6,1.0,0.0,30.0,0.0,30.0,0.0,0.0,3.0,3.0,57.0,2490,3.0,0.0,0,4100,0.0,0,720.0,102.0,633.0,82.0,4.0,2.0,1.0,5.0,0.0,2.0,2.0,588.0,72.0,7.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,360.0,1700.0,72.0,1.0,1.0,1700.0,1700.0,6300.0,75.0,1.0,1.0,6300.0,6300.0,52.0,119.0
